type,theme,count,percent,percent_count,dcat_theme_new
Federal,ISLSCP II,51,0.0733527981935075,0.07% (51),
Federal,ISS_RapidScat,9,0.0129446114459131,0.01% (9),
Federal,IT Initiatives,2,0.002876580321314,0.00% (2),
Federal,IVS,7,0.010068031124599,0.01% (7),
Federal,Iceland,11,0.0158211917672271,0.02% (11),
Federal,Iceland mid-ocean ridge,11,0.0158211917672271,0.02% (11),
Federal,"Illogwa, Australia",1,0.001438290160657,0.00% (1),
Federal,"Iloilo, Philippines",1,0.001438290160657,0.00% (1),
State,Imagery,11,0.0363048285421961,0.04% (11),
Federal,Images,7,0.010068031124599,0.01% (7),
Federal,"Imbabura Volcano, Ecuador",11,0.0158211917672271,0.02% (11),
Federal,"Imperial Valley, CA",1,0.001438290160657,0.00% (1),
Federal,Import Injury,1,0.001438290160657,0.00% (1),
Federal,Independent Media and Free Flow of Information,2,0.002876580321314,0.00% (2),
State,Information Technology,5,0.0165021947919073,0.02% (5),
Federal,Information Technology,10,0.0143829016065701,0.01% (10),
Federal,Information Technology: Computational science,2,0.002876580321314,0.00% (2),
Federal,Information Technology: Visualization research,1,0.001438290160657,0.00% (1),
Federal,Information Technology: Voting systems,1,0.001438290160657,0.00% (1),
Federal,Information Technology:Artificial Intelligence,2,0.002876580321314,0.00% (2),
Federal,Information Technology:Biometrics,18,0.0258892228918262,0.03% (18),
Federal,Information Technology:Complex systems,2,0.002876580321314,0.00% (2),
Federal,Information Technology:Computational science,35,0.0503401556229953,0.05% (35),
Federal,Information Technology:Conformance testing,3,0.004314870481971,0.00% (3),
Federal,Information Technology:Cyber-physical systems,6,0.008629740963942,0.01% (6),
Federal,Information Technology:Cybersecurity,55,0.0791059588361356,0.08% (55),
Federal,Information Technology:Data and informatics,59,0.0848591194787636,0.08% (59),
Federal,Information Technology:Federal information standards (FIPS),2,0.002876580321314,0.00% (2),
Federal,Information Technology:Healthcare IT,1,0.001438290160657,0.00% (1),Health and Safety
Federal,Information Technology:Identity management,1,0.001438290160657,0.00% (1),
Federal,Information Technology:Internet of Things,4,0.005753160642628,0.01% (4),
Federal,Information Technology:Internet of Things (IoT),1,0.001438290160657,0.00% (1),
Federal,Information Technology:Interoperability testing,1,0.001438290160657,0.00% (1),
Federal,Information Technology:Mobile,10,0.0143829016065701,0.01% (10),
Federal,Information Technology:Networking,13,0.0186977720885411,0.02% (13),
Federal,Information Technology:Privacy,3,0.004314870481971,0.00% (3),
Federal,Information Technology:Software research,47,0.0675996375508795,0.07% (47),
Federal,Information Technology:Usability and human factors,2,0.002876580321314,0.00% (2),
Federal,Information Technology:Visualization research,4,0.005753160642628,0.01% (4),
Federal,Information and Communications Technology Services,43,0.0618464769082514,0.06% (43),
Federal,Information retrieval,4,0.005753160642628,0.01% (4),
Federal,Infrastructure,8,0.011506321285256,0.01% (8),Infrastructure
County,Infrastructure,2,0.0183671595187804,0.02% (2),Infrastructure
State,Infrastructure,8,0.0264035116670517,0.03% (8),Infrastructure
City,Infrastructure,107,0.5015938496156009,0.50% (107),Infrastructure
State,Infrastructure and Development,3,0.0099013168751443,0.01% (3),Infrastructure
Federal,Inigok North Slope,18,0.0258892228918262,0.03% (18),
Federal,"Injune, Australia",8,0.011506321285256,0.01% (8),
Federal,Injury & Violence,2,0.002876580321314,0.00% (2),
Federal,"Innisfail, Australia",1,0.001438290160657,0.00% (1),
Federal,Innoko Flats,11,0.0158211917672271,0.02% (11),
Federal,"Innoko River, Alaska",11,0.0158211917672271,0.02% (11),
State,Innovation Report,28,0.092412290834681,0.09% (28),
Federal,Inpatient,1,0.001438290160657,0.00% (1),
State,Insurance,1,0.0033004389583814,0.00% (1),
Federal,Interment,1,0.001438290160657,0.00% (1),
Federal,Interments,1,0.001438290160657,0.00% (1),
State,Internal Data Lessons,1,0.0033004389583814,0.00% (1),
Federal,International,3,0.004314870481971,0.00% (3),
City,Internet of Things,7,0.0328145509094318,0.03% (7),
State,Intro to North Carolina,1,0.0033004389583814,0.00% (1),
Federal,Inuvik to Tuk Highway,18,0.0258892228918262,0.03% (18),
Federal,Investigations,1,0.001438290160657,0.00% (1),
Federal,"Inyo Domes, CA",8,0.011506321285256,0.01% (8),
Federal,"Iron Mtn, CA",8,0.011506321285256,0.01% (8),
Federal,"Ironton, CO",18,0.0258892228918262,0.03% (18),
Federal,"Irruputuncu Volcano, Chile/Bolivia",11,0.0158211917672271,0.02% (11),
Federal,"Isla de Coiba, Panama",11,0.0158211917672271,0.02% (11),
Federal,"Isluga Volcano, Chile",11,0.0158211917672271,0.02% (11),
Federal,Ivotuk Legacy Line,18,0.0258892228918262,0.03% (18),
Federal,"Ivotuk Tower, AK",7,0.010068031124599,0.01% (7),
Federal,JASON-1,7,0.010068031124599,0.01% (7),
Federal,JASON-3,2,0.002876580321314,0.00% (2),
Federal,JAX90,1,0.001438290160657,0.00% (1),
Federal,JKS,7,0.010068031124599,0.01% (7),
Federal,JPSS,53,0.0762293785148215,0.08% (53),
Federal,JPSS1,7,0.010068031124599,0.01% (7),
Federal,"Jack Pine, Canada",1,0.001438290160657,0.00% (1),
Federal,"Jameson Island, MO",8,0.011506321285256,0.01% (8),
Federal,"Jar2 Swiss Camp, Greenland",18,0.0258892228918262,0.03% (18),
Federal,"Jeju Island, South Korea",7,0.010068031124599,0.01% (7),
Federal,"Jemalong, Australia",1,0.001438290160657,0.00% (1),
State,Jobs,52,0.1716228258358361,0.17% (52),
City,Jobs,4,0.0187511719482467,0.02% (4),
State,Jobs that Pay,5,0.0165021947919073,0.02% (5),
Federal,"Jocotitlan, Mexico",1,0.001438290160657,0.00% (1),
Federal,"Jornada, NM",2,0.002876580321314,0.00% (2),
Federal,Json File,1,0.001438290160657,0.00% (1),
Federal,Json file,1,0.001438290160657,0.00% (1),
Federal,Judicial Branch,1,0.001438290160657,0.00% (1),Agriculture and Food
Federal,"Juniper, OR",1,0.001438290160657,0.00% (1),
City,"Justice, Safety, Police, Crime",5,0.0234389649353084,0.02% (5),Health and Safety
State,Juvenile Detention,1,0.0033004389583814,0.00% (1),
Federal,K-12,80,0.1150632128525608,0.12% (80),
State,K-12,18,0.0594079012508663,0.06% (18),
State,K-12 Education,22,0.0726096570843922,0.07% (22),Education
Federal,KORUS-AQ,20,0.0287658032131402,0.03% (20),
Federal,KWAJEX,1,0.001438290160657,0.00% (1),
Federal,"Kahoolawe, HI",1,0.001438290160657,0.00% (1),
Federal,"Kaibab Natl Forest, AZ",11,0.0158211917672271,0.02% (11),
Federal,"Kaingaroa, New Zealand",1,0.001438290160657,0.00% (1),
Federal,"Kakisa Lake, Canada",18,0.0258892228918262,0.03% (18),
Federal,"Kalapana, HI",1,0.001438290160657,0.00% (1),
Federal,"Kalgoorlie, Australia",1,0.001438290160657,0.00% (1),
Federal,"Kanlaon Volcano, Philippines",7,0.010068031124599,0.01% (7),
Federal,"Kapalga, Australia",1,0.001438290160657,0.00% (1),
Federal,"Katmai National Park, Alaska",18,0.0258892228918262,0.03% (18),
Federal,"Katmai Volcano, AK",7,0.010068031124599,0.01% (7),
Federal,"Kaw, French Guiana",1,0.001438290160657,0.00% (1),
Federal,"Kellogg, MI",8,0.011506321285256,0.01% (8),
Federal,"Ken-Ting, Taiwan",7,0.010068031124599,0.01% (7),
Federal,"Kenaston, SK, Canada",18,0.0258892228918262,0.03% (18),
Federal,"Kerang, Australia",8,0.011506321285256,0.01% (8),
Federal,"Kern River, CA",11,0.0158211917672271,0.02% (11),
Federal,"Kidman Springs, Australia",1,0.001438290160657,0.00% (1),
Federal,"Kilauea, HI",8,0.011506321285256,0.01% (8),
Federal,"Kinabalu, Malaysia",8,0.011506321285256,0.01% (8),
Federal,"Kings Canyon NP, CA",11,0.0158211917672271,0.02% (11),
Federal,"Kings Canyon, CA",26,0.0373955441770822,0.04% (26),
Federal,"Kinross, MI",1,0.001438290160657,0.00% (1),
Federal,"Kinta, Malaysia",8,0.011506321285256,0.01% (8),
Federal,"Kiribati, Gilbert Islands",1,0.001438290160657,0.00% (1),
Federal,"Kluane Lake, Canada",18,0.0258892228918262,0.03% (18),
Federal,"Kluic Labna, Mexico",7,0.010068031124599,0.01% (7),
Federal,"Kobe, Japan",7,0.010068031124599,0.01% (7),
Federal,"Kojima Wan, Japan",1,0.001438290160657,0.00% (1),
Federal,"Kona Coast, HI",7,0.010068031124599,0.01% (7),
Federal,"Kota Kinabalu, Malaysia",7,0.010068031124599,0.01% (7),
Federal,"Kota Samarahan, Malaysia",8,0.011506321285256,0.01% (8),
Federal,Kougarok Legacy Line,18,0.0258892228918262,0.03% (18),
Federal,Koyuk AK Legacy Line,18,0.0258892228918262,0.03% (18),
Federal,"Kuala Terengganu, Malaysia",7,0.010068031124599,0.01% (7),
Federal,"Kunoth, Australia",8,0.011506321285256,0.01% (8),
Federal,"Kyoto, Japan",1,0.001438290160657,0.00% (1),
Federal,"Kyushu Volcanoes, Japan",18,0.0258892228918262,0.03% (18),
Federal,"L-Band Megatransect, Greenland",18,0.0258892228918262,0.03% (18),
Federal,LANCE,88,0.1265695341378169,0.13% (88),
Federal,LASE,6,0.008629740963942,0.01% (6),
Federal,LBA-ECO,263,0.3782703122527939,0.38% (263),"Business, Economic, and Financial"
Federal,LCCP,1,0.001438290160657,0.00% (1),
Federal,LDCM,1,0.001438290160657,0.00% (1),
Federal,LECZ,4,0.005753160642628,0.01% (4),
Federal,LIS,27,0.0388338343377392,0.04% (27),
Federal,LISTOS,17,0.0244509327311691,0.02% (17),
Federal,LITE,1,0.001438290160657,0.00% (1),
Federal,LMOS,14,0.0201360622491981,0.02% (14),
Federal,LPJ,2,0.002876580321314,0.00% (2),
Federal,LPVEX,22,0.0316423835344542,0.03% (22),
Federal,LULC,6,0.008629740963942,0.01% (6),
Federal,LWP,14,0.0201360622491981,0.02% (14),
Federal,"La Amistad International Park, Panama",11,0.0158211917672271,0.02% (11),
Federal,"La Avispa, Guatemala",18,0.0258892228918262,0.03% (18),
Federal,"La Flojera, Argentina",11,0.0158211917672271,0.02% (11),
Federal,"La Mancha, Spain",2,0.002876580321314,0.00% (2),
Federal,"La Selva, Costa Rica",26,0.0373955441770822,0.04% (26),
Federal,"La Victoria, Mexico",1,0.001438290160657,0.00% (1),
State,Labor,67,0.2211294102115581,0.22% (67),
State,Labor & Employment,1,0.0033004389583814,0.00% (1),
State,Labor and Employment,8,0.0264035116670517,0.03% (8),
Federal,Laboratory Surveillance,18,0.0258892228918262,0.03% (18),
Federal,"Ladue River, AK",7,0.010068031124599,0.01% (7),
Federal,"Laguna Del Maule Volcano, Chile/Argentin",18,0.0258892228918262,0.03% (18),
Federal,"Lake Acraman, Australia",7,0.010068031124599,0.01% (7),
Federal,"Lake Clark National Park, Alaska",18,0.0258892228918262,0.03% (18),
Federal,"Lake Coombabah, Australia",7,0.010068031124599,0.01% (7),
Federal,"Lake Gregory, Australia",1,0.001438290160657,0.00% (1),
Federal,"Lake Kaweah, CA",11,0.0158211917672271,0.02% (11),
Federal,"Lake Michigan, MN/MI",8,0.011506321285256,0.01% (8),
Federal,"Lakekamu R, Papua New Guinea",7,0.010068031124599,0.01% (7),
Federal,"Lampang, Thailand",7,0.010068031124599,0.01% (7),
Federal,"Lanai/Maui/Molokai/Oahu, HI",11,0.0158211917672271,0.02% (11),
City,Land Use,3,0.014063378961185,0.01% (3),
County,Land Use and Environment,2,0.0183671595187804,0.02% (2),"Natural Resources, Energy, and the Environment"
Federal,"Lander River, Australia",7,0.010068031124599,0.01% (7),
Federal,"Landes, France",1,0.001438290160657,0.00% (1),
Federal,Landslide Project,3,0.004314870481971,0.00% (3),
Federal,"Langjokull Glacier, Iceland",11,0.0158211917672271,0.02% (11),
Federal,"Langjokull and Hofsjokull Glaciers, Icel",11,0.0158211917672271,0.02% (11),
Federal,"Langjokull/Hofsjokull Glaciers, Iceland",18,0.0258892228918262,0.03% (18),
Federal,"Langley, NC",11,0.0158211917672271,0.02% (11),
Federal,"Las Derrumbado, Mexico",1,0.001438290160657,0.00% (1),
Federal,"Lascar Volcano, Chile",11,0.0158211917672271,0.02% (11),
Federal,"Laurentides Reserve, QC, Canada",18,0.0258892228918262,0.03% (18),
State,Law Enforcement,7,0.0231030727086702,0.02% (7),
County,Law Enforcement & Safety,9,0.0826522178345118,0.08% (9),Health and Safety
State,"Law Enforcement, Courts, and Correction",6,0.0198026337502887,0.02% (6),
Federal,"Law Enforcement, Courts, and Prisons",28,0.0402721244983963,0.04% (28),
County,Law/Judicial,5,0.045917898796951,0.05% (5),
Federal,"Lawlers, Australia",1,0.001438290160657,0.00% (1),
Federal,"Lawn Hill, Australia",7,0.010068031124599,0.01% (7),
Federal,"Leach Lake, CA",1,0.001438290160657,0.00% (1),
Federal,Legislation,38,0.0546550261049664,0.05% (38),
State,Legislative,4,0.0132017558335258,0.01% (4),
Federal,Legislative Branch,1,0.001438290160657,0.00% (1),Agriculture and Food
State,Legislature,3,0.0099013168751443,0.01% (3),
Federal,"Leno, AL",11,0.0158211917672271,0.02% (11),
Federal,Level 1 calibrated radiance,1,0.001438290160657,0.00% (1),
City,Liabilities and Assets,6,0.0281267579223701,0.03% (6),
City,Libraries,1,0.0046877929870616,0.00% (1),
City,Library,26,0.1218826176636039,0.12% (26),
City,Library Services,2,0.0093755859741233,0.01% (2),
Federal,"Libreville, Gabon",11,0.0158211917672271,0.02% (11),
State,Licenses & Certificates,2,0.0066008779167629,0.01% (2),
City,Licenses & Permits,6,0.0281267579223701,0.03% (6),
State,Licenses and Certifications,6,0.0198026337502887,0.02% (6),
County,"Licenses, Permits, and Records",4,0.0367343190375608,0.04% (4),
County,Licenses/Permits,55,0.5050968867664616,0.51% (55),
City,Life Enrichment,1,0.0046877929870616,0.00% (1),
Federal,Listing of Commission Publications,1,0.001438290160657,0.00% (1),
Federal,Listing of Staff Publications and Research Papers,1,0.001438290160657,0.00% (1),
Federal,Literature,17,0.0244509327311691,0.02% (17),
Federal,"Little Washita, OK",1,0.001438290160657,0.00% (1),
Federal,"Liverpool Plains, Australia",1,0.001438290160657,0.00% (1),
Federal,"Lloydminster East, Saskatoon",11,0.0158211917672271,0.02% (11),
Federal,"Lloydminster West, Saskatoon",11,0.0158211917672271,0.02% (11),
State,Lobbyist,6,0.0198026337502887,0.02% (6),
State,Local Aggregation,31,0.1023136077098254,0.10% (31),
State,Local Government,158,0.5214693554242714,0.52% (158),"Public Service, Politics, and Governance"
State,Local Government Finance,23,0.0759100960427736,0.08% (23),"Public Service, Politics, and Governance"
County,Location,18,0.1653044356690237,0.17% (18),
City,Location,18,0.0843802737671104,0.08% (18),
State,Location,10,0.0330043895838146,0.03% (10),
City,Locations and Maps,60,0.2812675792237015,0.28% (60),
Federal,"Long Beach, CA",8,0.011506321285256,0.01% (8),
Federal,"Long Island, New York",11,0.0158211917672271,0.02% (11),
Federal,"Long Valley, CA",18,0.0258892228918262,0.03% (18),
Federal,"Longview, TX",11,0.0158211917672271,0.02% (11),
Federal,"Lope National Park, Gabon",11,0.0158211917672271,0.02% (11),
Federal,"Los Alamos, NM",18,0.0258892228918262,0.03% (18),
Federal,"Los Angeles, CA",7,0.010068031124599,0.01% (7),
Federal,"Lost Aircraft Site in Telire, Costa Rica",11,0.0158211917672271,0.02% (11),
Federal,"Lost Hills, CA",18,0.0258892228918262,0.03% (18),
Federal,"Lost River, WV",1,0.001438290160657,0.00% (1),
Federal,"Louisiana Marsh/Mississippi Delta, LA/MS",18,0.0258892228918262,0.03% (18),
Federal,"Lovea,Cambodia",7,0.010068031124599,0.01% (7),
Federal,"Lowman, CO",18,0.0258892228918262,0.03% (18),
Federal,"Lumberton, NC",18,0.0258892228918262,0.03% (18),
Federal,"Lunar Lake, NV",1,0.001438290160657,0.00% (1),
Federal,"Lytle Creek, CA",1,0.001438290160657,0.00% (1),
Federal,MA,6,0.008629740963942,0.01% (6),"Business, Economic, and Financial"
Federal,MACPEX,7,0.010068031124599,0.01% (7),
Federal,MAPS,6,0.008629740963942,0.01% (6),
Federal,MASTER,93,0.133760984941102,0.13% (93),
Federal,MAS_eMAS,4,0.005753160642628,0.01% (4),
Federal,MC3E,34,0.0489018654623383,0.05% (34),
Federal,MERRA-2,104,0.1495821767083291,0.15% (104),
Federal,MERRA-2 Observation,2,0.002876580321314,0.00% (2),
Federal,MEaSUREs,178,0.256015648596948,0.26% (178),
Federal,MEaSUREs/HOMaGE,2,0.002876580321314,0.00% (2),
Federal,MEaSUREs/OSWV,9,0.0129446114459131,0.01% (9),
Federal,MISR,46,0.0661613473902225,0.07% (46),
Federal,MISR_Volcano_Research,2,0.002876580321314,0.00% (2),
Federal,MOOSE,2,0.002876580321314,0.00% (2),
Federal,MOPITT,27,0.0388338343377392,0.04% (27),
Federal,MULTI-TASTE,3,0.004314870481971,0.00% (3),
Federal,MULTI_NASA,14,0.0201360622491981,0.02% (14),
Federal,"Mabura Hill, Guyana",1,0.001438290160657,0.00% (1),
Federal,"Machin Volcano, Colombia",11,0.0158211917672271,0.02% (11),
Federal,"Macquarie Island, Australia",7,0.010068031124599,0.01% (7),
Federal,"Madison, WI",7,0.010068031124599,0.01% (7),
Federal,"Madre de Dios, Peru",11,0.0158211917672271,0.02% (11),
Federal,"Magat, Luzon, Philippines",7,0.010068031124599,0.01% (7),
Federal,"Mahantango, PA",1,0.001438290160657,0.00% (1),
Federal,"Maipo Volcano, Chile/Argentina",18,0.0258892228918262,0.03% (18),
Federal,Malaria,27,0.0388338343377392,0.04% (27),
Federal,Malaria	,6,0.008629740963942,0.01% (6),
Federal,"Mammoth, CA",1,0.001438290160657,0.00% (1),
Federal,Management/Operations,379,0.5451119708890072,0.55% (379),
Federal,Managing Director,1,0.001438290160657,0.00% (1),
Federal,"Manam Island, Papua New Guinea",7,0.010068031124599,0.01% (7),
Federal,"Manatee County, FL",1,0.001438290160657,0.00% (1),
Federal,"Manila, Philippines",7,0.010068031124599,0.01% (7),
Federal,"Manistee, MI",1,0.001438290160657,0.00% (1),
Federal,"Manix, CA",1,0.001438290160657,0.00% (1),
Federal,"Manley, AK",1,0.001438290160657,0.00% (1),
Federal,"Manu National Park, Peru",12,0.0172594819278841,0.02% (12),
Federal,"Manua Islands, American Samoa",7,0.010068031124599,0.01% (7),
Federal,Manufacturing,7,0.010068031124599,0.01% (7),
Federal,Manufacturing: Biomanufacturing,1,0.001438290160657,0.00% (1),
Federal,Manufacturing: Robotics in manufacturing,1,0.001438290160657,0.00% (1),
Federal,Manufacturing:Additive manufacturing,53,0.0762293785148215,0.08% (53),
Federal,Manufacturing:Biomanufacturing,11,0.0158211917672271,0.02% (11),
Federal,Manufacturing:Factory communications,6,0.008629740963942,0.01% (6),
Federal,Manufacturing:Factory operations planning and control,17,0.0244509327311691,0.02% (17),
Federal,Manufacturing:Interoperability in manufacturing,11,0.0158211917672271,0.02% (11),
Federal,Manufacturing:Lean manufacturing,3,0.004314870481971,0.00% (3),
Federal,Manufacturing:Machining,11,0.0158211917672271,0.02% (11),
Federal,Manufacturing:Manufacturing systems design and analysis,15,0.0215743524098551,0.02% (15),
Federal,Manufacturing:Process improvement,3,0.004314870481971,0.00% (3),
Federal,Manufacturing:Process measurement and control,11,0.0158211917672271,0.02% (11),
Federal,Manufacturing:Product data,5,0.007191450803285,0.01% (5),Agriculture and Food
Federal,Manufacturing:Quality assurance,2,0.002876580321314,0.00% (2),
Federal,Manufacturing:Robotics in manufacturing,6,0.008629740963942,0.01% (6),
Federal,Manufacturing:Robotics in manufacturing:Manufacturing,1,0.001438290160657,0.00% (1),
Federal,Manufacturing:Supply chain,3,0.004314870481971,0.00% (3),
Federal,Manufacturing:Sustainable manufacturing,3,0.004314870481971,0.00% (3),
Federal,Manufacturing:Systems engineering,4,0.005753160642628,0.01% (4),
Federal,Manufacturing:Systems integration,10,0.0143829016065701,0.01% (10),
Federal,Manufacturing:Work force,1,0.001438290160657,0.00% (1),
City,Map Data,5,0.0234389649353084,0.02% (5),
City,Mapping,73,0.3422088880555034,0.34% (73),
City,Maps,55,0.257828614288393,0.26% (55),
Federal,"Marfa, TX",7,0.010068031124599,0.01% (7),
Federal,"Marikina,Philippines",1,0.001438290160657,0.00% (1),
Federal,"Marin County, CA",7,0.010068031124599,0.01% (7),
Federal,Maritime and Waterways,36,0.0517784457836524,0.05% (36),"Natural Resources, Energy, and the Environment"
Federal,"Markham R, Papua New Guinea",7,0.010068031124599,0.01% (7),
Federal,"Mary River, Australia",7,0.010068031124599,0.01% (7),
Federal,Maryland,11,0.0158211917672271,0.02% (11),
Federal,"Matagorda, TX",1,0.001438290160657,0.00% (1),
Federal,Materials,15,0.0215743524098551,0.02% (15),
Federal,Materials : Ceramics,1,0.001438290160657,0.00% (1),
Federal,Materials : Materials characterization,1,0.001438290160657,0.00% (1),
Federal,Materials : Modeling and computational material science,4,0.005753160642628,0.01% (4),
Federal,Materials:Ceramics,11,0.0158211917672271,0.02% (11),
Federal,Materials:Composites,14,0.0201360622491981,0.02% (14),
Federal,Materials:Concrete/cement,4,0.005753160642628,0.01% (4),
Federal,Materials:Materials characterization,96,0.138075855423073,0.14% (96),
Federal,Materials:Metals,32,0.0460252851410243,0.05% (32),
Federal,Materials:Modeling and computational material science,34,0.0489018654623383,0.05% (34),
Federal,Materials:Polymers,35,0.0503401556229953,0.05% (35),
Federal,Materials:Superconductors,5,0.007191450803285,0.01% (5),
Federal,Maternal & Child Health,24,0.0345189638557682,0.03% (24),Health and Safety
Federal,Maternal and Child Health,52,0.0747910883541645,0.07% (52),Health and Safety
Federal,Mathematics and Statistics,7,0.010068031124599,0.01% (7),
Federal,Mathematics and Statistics: Modeling and simulation research,1,0.001438290160657,0.00% (1),
Federal,Mathematics and Statistics: Numerical methods and software,2,0.002876580321314,0.00% (2),Health and Safety
Federal,Mathematics and Statistics: Statistical analysis,1,0.001438290160657,0.00% (1),
Federal,Mathematics and Statistics: Uncertainty quantification,1,0.001438290160657,0.00% (1),
Federal,Mathematics and Statistics:Experiment design,8,0.011506321285256,0.01% (8),
Federal,Mathematics and Statistics:Image and signal processing,36,0.0517784457836524,0.05% (36),
Federal,Mathematics and Statistics:Mathematical knowledge management,1,0.001438290160657,0.00% (1),
Federal,Mathematics and Statistics:Modeling and simulation research,21,0.0302040933737972,0.03% (21),
Federal,Mathematics and Statistics:Modeling and simulation research:Chemistry:Theoretical chemistry and modeling,1,0.001438290160657,0.00% (1),
Federal,Mathematics and Statistics:Numerical methods and software,37,0.0532167359443094,0.05% (37),Health and Safety
Federal,Mathematics and Statistics:Statistical analysis,18,0.0258892228918262,0.03% (18),
Federal,Mathematics and Statistics:Uncertainty quantification,15,0.0215743524098551,0.02% (15),
Federal,"Mauna Kea, HI",8,0.011506321285256,0.01% (8),
Federal,"Mauna Loa, HI",8,0.011506321285256,0.01% (8),
Federal,Mayan B.R. Guatemala/Mexico/Belize,7,0.010068031124599,0.01% (7),
Federal,"Mayon Volcano, Philippines",7,0.010068031124599,0.01% (7),
Federal,"McDowell Mountains, AZ",1,0.001438290160657,0.00% (1),
Federal,Mechanical properties,6,0.008629740963942,0.01% (6),
Federal,Media,1,0.001438290160657,0.00% (1),
Federal,Medicaid,14,0.0201360622491981,0.02% (14),Health and Safety
City,Medical,1,0.0046877929870616,0.00% (1),Health and Safety
Federal,Medicare,267,0.3840234728954219,0.38% (267),Health and Safety
Federal,Memorials,1,0.001438290160657,0.00% (1),
Federal,Memorials List,1,0.001438290160657,0.00% (1),
Federal,Mental Health,5,0.007191450803285,0.01% (5),Health and Safety
Federal,"Meredith, NY",1,0.001438290160657,0.00% (1),
Federal,"Merida, Yucatan, Mexico",1,0.001438290160657,0.00% (1),
Federal,MetOp,11,0.0158211917672271,0.02% (11),
Federal,"Meteor Crater, AZ",1,0.001438290160657,0.00% (1),
City,Metro Government,3,0.014063378961185,0.01% (3),"Public Service, Politics, and Governance"
Federal,Metrology,9,0.0129446114459131,0.01% (9),
Federal,Metrology:Acoustic/vibration metrology,3,0.004314870481971,0.00% (3),
Federal,Metrology:Amount of substance,8,0.011506321285256,0.01% (8),
Federal,Metrology:Dimensional metrology,11,0.0158211917672271,0.02% (11),
Federal,Metrology:Electrical/electromagnetic metrology,21,0.0302040933737972,0.03% (21),
Federal,Metrology:Environmental metrology,3,0.004314870481971,0.00% (3),"Natural Resources, Energy, and the Environment"
Federal,Metrology:Flow metrology and rheology,2,0.002876580321314,0.00% (2),
Federal,Metrology:Force metrology,1,0.001438290160657,0.00% (1),
Federal,Metrology:Ionizing radiation metrology,2,0.002876580321314,0.00% (2),
Federal,Metrology:Mass metrology,1,0.001438290160657,0.00% (1),
Federal,Metrology:Metric,3,0.004314870481971,0.00% (3),
Federal,"Metrology:Optical, photometry, and laser metrology",9,0.0129446114459131,0.01% (9),
Federal,Metrology:Pressure and vacuum metrology,3,0.004314870481971,0.00% (3),
Federal,Metrology:Thermometry metrology,4,0.005753160642628,0.01% (4),
Federal,Metrology:Time and frequency metrology,2,0.002876580321314,0.00% (2),
Federal,Metrology:Weights and measures,1,0.001438290160657,0.00% (1),
Federal,Migration Management,1,0.001438290160657,0.00% (1),
Federal,Mike Island,11,0.0158211917672271,0.02% (11),
Federal,Mild TBI,2,0.002876580321314,0.00% (2),
Federal,"Millbrook, NY",11,0.0158211917672271,0.02% (11),
Federal,Miscellaneous Tariff Bill (MTB),2,0.002876580321314,0.00% (2),
Federal,"Mission Range Mountains, MT",7,0.010068031124599,0.01% (7),
Federal,Mississippi - SW,1,0.001438290160657,0.00% (1),
Federal,"Mississippi Delta, LA",1,0.001438290160657,0.00% (1),
Federal,"Mississippi River Levees, LA/MS/AR",18,0.0258892228918262,0.03% (18),
Federal,"Missouri River, NE",1,0.001438290160657,0.00% (1),
City,Mobility,2,0.0093755859741233,0.01% (2),
Federal,Mobility,4,0.005753160642628,0.01% (4),
Federal,"Moche Archaeological Site, Peru",11,0.0158211917672271,0.02% (11),
Federal,Model Archive,15,0.0215743524098551,0.02% (15),
Federal,Models,4,0.005753160642628,0.01% (4),
Federal,Modern Energy Services,6,0.008629740963942,0.01% (6),"Natural Resources, Energy, and the Environment"
Federal,"Moenkopi, AZ",1,0.001438290160657,0.00% (1),
Federal,"Mojave, Coyote & Nelson Lakes, CA",11,0.0158211917672271,0.02% (11),
Federal,Molecular biology/Genetics,66,0.0949271506033627,0.09% (66),
Federal,"Mondah, Gabon",11,0.0158211917672271,0.02% (11),
Federal,"Monroe, LA",11,0.0158211917672271,0.02% (11),
Federal,"Montague County, TX",7,0.010068031124599,0.01% (7),
Federal,"Monterey Bay, CA",1,0.001438290160657,0.00% (1),
Federal,"Montespertoli, Italy",1,0.001438290160657,0.00% (1),
Federal,"Montezuma Hills, CA",7,0.010068031124599,0.01% (7),
Federal,Monthly Download Trends for Data.gov,1,0.001438290160657,0.00% (1),
Federal,"Monticello, AK",8,0.011506321285256,0.01% (8),
Federal,"Moorea, French Polynesia",7,0.010068031124599,0.01% (7),
Federal,"Motane, French Polynesia",7,0.010068031124599,0.01% (7),
Federal,Motor Vehicle,88,0.1265695341378169,0.13% (88),
Federal,"Mouilla, Gabon",11,0.0158211917672271,0.02% (11),
Federal,"Mount Fuji, Japan",11,0.0158211917672271,0.02% (11),
Federal,"Mountain View, CA",1,0.001438290160657,0.00% (1),
Federal,"Mt. Bruce, Australia",1,0.001438290160657,0.00% (1),
Federal,"Mt. Fitton, Australia",7,0.010068031124599,0.01% (7),
Federal,"Mt. Franklin, Australia",7,0.010068031124599,0.01% (7),
Federal,"Mt. Fuji, Japan",8,0.011506321285256,0.01% (8),
Federal,"Mt. Gambier, Australia",1,0.001438290160657,0.00% (1),
Federal,"Mt. Giles, Australia",1,0.001438290160657,0.00% (1),
Federal,"Mt. Iwate, Japan",1,0.001438290160657,0.00% (1),
